application_id,job_id,candidate_id,skill_match_score,experience_match_score,cgpa_score,projects_score,overall_score,outcome
2438,198,442,14.29,61.0,86.9,0,37.05,rejected
2439,29,47,0.0,76.0,73.8,10,35.37,rejected
2440,158,229,0.0,20.5,69.6,40,22.59,shortlisted
2441,195,209,0.0,50.5,92.1,60,37.97,rejected
2442,153,314,0.0,47.5,70.7,20,27.86,rejected
2443,177,270,14.29,100.0,96.3,70,60.66,shortlisted
2444,42,264,0.0,19.0,61.4,0,14.91,rejected
2445,29,377,33.33,52.0,66.0,100,53.83,rejected
2446,15,113,14.29,44.5,63.2,30,33.04,rejected
2447,109,210,25.0,79.0,93.6,20,50.74,hired
2448,177,382,0.0,89.5,93.6,90,54.39,shortlisted
2449,1,32,0.0,37.0,90.1,70,35.12,hired
2450,51,383,12.5,80.5,78.9,20,43.98,shortlisted
2451,87,100,0.0,76.0,80.4,0,34.86,rejected
2452,49,447,37.5,2.5,91.7,90,43.01,shortlisted
2453,83,324,0.0,67.0,68.8,40,36.42,hired
2454,46,139,42.86,67.0,80.6,70,59.83,shortlisted
2455,136,461,0.0,56.5,89.1,30,34.81,rejected
2456,182,1,0.0,55.0,96.6,50,38.49,rejected
2457,142,353,0.0,82.0,64.6,90,47.79,shortlisted
2458,107,432,0.0,79.0,87.7,40,42.85,rejected
2459,44,338,0.0,13.0,85.9,70,27.28,rejected
2460,197,314,0.0,59.5,70.7,20,31.46,shortlisted
2461,116,204,0.0,74.5,71.2,40,39.03,rejected
2462,111,84,33.33,70.0,91.1,40,54.0,rejected
2463,194,224,0.0,77.5,61.9,30,37.03,rejected
2464,59,91,0.0,55.0,96.6,70,41.49,rejected
2465,53,452,0.0,97.0,71.8,20,42.87,rejected
2466,157,458,0.0,23.5,77.9,10,20.23,rejected
2467,53,110,14.29,100.0,65.9,50,53.1,rejected
2468,105,461,0.0,82.0,89.1,30,42.46,rejected
2469,130,173,0.0,68.5,97.9,80,47.23,rejected
2470,162,494,0.0,95.5,70.8,0,39.27,rejected
2471,193,424,0.0,34.0,74.5,60,30.38,rejected
2472,46,204,14.29,70.0,71.2,40,43.39,rejected
2473,64,223,0.0,40.0,65.2,90,35.28,rejected
2474,199,56,0.0,53.5,96.4,80,42.51,hired
2475,20,98,0.0,79.0,62.6,0,33.09,shortlisted
2476,130,406,0.0,11.5,69.2,40,19.83,shortlisted
2477,58,368,0.0,77.5,64.2,90,46.38,rejected
2478,26,345,0.0,11.5,95.7,80,29.8,rejected
2479,131,375,0.0,47.5,92.8,10,29.67,rejected
2480,90,460,14.29,59.5,89.0,10,38.41,shortlisted
2481,189,308,33.33,76.0,69.1,80,58.5,rejected
2482,17,271,0.0,55.0,95.1,90,44.27,rejected
2483,182,481,12.5,34.0,89.6,70,39.14,rejected
2484,180,11,0.0,98.5,97.8,30,48.72,rejected
2485,124,253,14.29,97.0,90.9,40,54.45,rejected
2486,167,23,16.67,79.0,87.6,60,52.51,rejected
2487,162,371,16.67,17.5,86.5,50,32.39,rejected
2488,149,86,0.0,74.5,74.5,50,41.02,hired
2489,138,268,0.0,49.0,87.4,40,33.81,shortlisted
2490,168,417,0.0,40.0,86.2,20,27.93,rejected
2492,120,311,0.0,98.5,84.1,40,48.16,rejected
2493,105,60,14.29,89.5,67.7,40,48.72,rejected
2494,129,356,0.0,13.0,68.7,100,29.2,shortlisted
2495,152,215,0.0,5.5,67.7,90,25.3,rejected
2496,137,330,12.5,22.0,65.5,10,22.92,rejected
2497,178,154,0.0,100.0,65.4,90,53.31,rejected
2498,128,92,0.0,59.5,70.8,80,40.47,rejected
2499,5,367,0.0,8.5,69.1,40,18.91,rejected
2500,39,360,14.29,40.0,88.0,100,45.91,rejected
2501,95,357,0.0,52.0,88.4,70,39.36,rejected
2502,103,274,0.0,8.5,88.0,100,30.75,rejected
2503,44,314,0.0,80.5,70.7,20,37.75,rejected
2504,148,425,28.57,38.5,77.4,30,39.09,shortlisted
2505,83,230,0.0,38.5,96.7,80,38.05,rejected
2506,158,260,0.0,40.0,63.6,70,32.04,rejected
2507,42,176,0.0,85.0,75.7,70,47.36,rejected
2508,155,140,16.67,46.0,77.1,10,33.53,rejected
2509,161,326,0.0,64.0,65.9,40,35.09,hired
2510,114,378,0.0,95.5,64.1,30,42.77,rejected
2511,35,297,0.0,86.5,81.0,20,41.1,rejected
2512,6,228,14.29,94.0,84.6,30,51.1,rejected
2513,122,74,0.0,95.5,81.8,20,43.92,rejected
2514,106,217,0.0,95.5,65.6,10,39.99,rejected
2515,78,33,0.0,23.5,64.9,10,18.28,rejected
2516,147,317,0.0,19.0,79.6,90,31.14,rejected
2517,6,288,42.86,91.0,83.3,0,56.94,hired
2518,153,235,0.0,61.0,66.9,70,38.83,rejected
2519,175,255,0.0,5.5,93.4,50,23.16,rejected
2520,91,352,0.0,94.0,63.7,40,43.75,rejected
2521,147,146,0.0,83.5,77.3,50,44.14,rejected
2522,20,489,0.0,89.5,95.1,60,50.11,rejected
2523,156,411,0.0,11.5,94.3,90,31.09,rejected
2524,78,58,0.0,77.5,87.4,10,37.86,rejected
2525,63,148,14.29,70.0,65.0,50,43.96,rejected
2526,133,484,0.0,40.0,92.4,40,31.86,rejected
2527,53,205,14.29,34.0,80.8,50,35.53,rejected
2528,138,414,0.0,41.5,97.6,40,33.09,rejected
2529,98,150,0.0,79.0,69.5,100,49.12,rejected
2530,137,15,12.5,46.0,84.0,20,34.4,rejected
2531,81,6,12.5,98.5,85.7,70,57.91,rejected
2532,43,340,12.5,79.0,88.5,10,43.48,rejected
2533,101,449,42.86,98.5,83.0,90,72.64,hired
2534,44,61,25.0,40.0,69.2,30,36.88,rejected
2535,9,84,0.0,94.0,91.1,40,47.87,rejected
2536,118,21,28.57,85.0,88.6,40,56.22,shortlisted
2537,75,284,12.5,5.5,87.0,0,19.7,rejected
2538,16,10,0.0,52.0,63.5,70,35.62,rejected
2540,65,184,0.0,70.0,95.6,90,48.84,rejected
2541,198,114,0.0,65.5,78.7,20,34.45,hired
2542,139,294,0.0,92.5,87.4,90,54.36,rejected
2543,171,412,14.29,91.0,60.8,80,54.13,hired
2544,124,157,0.0,86.5,70.8,100,51.57,rejected
2545,139,283,0.0,68.5,74.3,40,37.7,rejected
2546,153,378,12.5,77.5,64.1,30,42.36,rejected
2547,191,55,0.0,10.0,92.2,20,19.83,rejected
2548,107,444,0.0,47.5,90.0,40,33.75,rejected
2549,39,474,0.0,25.0,92.0,60,30.3,rejected
2550,95,469,0.0,38.5,84.2,20,27.18,hired
2551,1,109,14.29,97.0,74.4,30,50.47,hired
2552,89,369,0.0,41.5,96.8,20,29.97,rejected
2553,174,207,14.29,46.0,71.3,0,30.21,shortlisted
2554,200,306,0.0,89.5,94.4,40,47.01,rejected
2555,53,9,0.0,80.5,95.5,10,39.97,rejected
2556,92,199,0.0,86.5,60.1,90,48.46,rejected
2557,143,134,0.0,50.5,74.6,70,36.84,rejected
2559,139,341,0.0,49.0,66.9,70,35.23,rejected
2560,76,222,0.0,89.5,75.5,80,50.17,rejected
2561,14,258,14.29,65.5,61.1,70,45.03,rejected
2562,185,468,0.0,25.0,86.0,50,27.9,hired
2563,31,272,0.0,76.0,79.2,60,43.68,rejected
2564,107,450,0.0,80.5,74.1,30,39.77,rejected
2565,9,16,0.0,97.0,85.2,80,53.88,shortlisted
2566,193,105,0.0,86.5,72.0,90,50.25,rejected
2567,177,63,0.0,65.5,72.2,10,31.98,hired
2568,70,471,0.0,47.5,60.3,60,32.3,rejected
2569,65,68,0.0,35.5,63.6,70,30.69,rejected
2570,12,202,14.29,58.0,64.1,0,32.73,rejected
2571,171,176,0.0,50.5,75.7,70,37.0,rejected
2572,144,463,0.0,59.5,92.1,50,39.16,rejected
2573,96,85,0.0,94.0,96.0,100,57.6,shortlisted
2574,10,194,0.0,65.5,78.6,0,31.44,shortlisted
2575,200,65,16.67,19.0,82.9,40,30.8,shortlisted
2576,89,313,0.0,64.0,78.5,90,44.47,rejected
2577,123,71,0.0,53.5,74.0,30,31.65,rejected
2578,109,394,0.0,34.0,68.2,0,20.43,shortlisted
2579,47,64,16.67,68.5,75.9,0,38.6,rejected
2580,85,121,0.0,83.5,79.3,80,48.95,rejected
2581,163,332,28.57,100.0,60.4,40,56.49,rejected
2582,113,407,0.0,14.5,88.1,30,22.06,hired
2583,128,158,57.14,35.5,84.6,70,56.7,shortlisted
2584,100,156,0.0,82.0,72.0,30,39.9,rejected
2585,176,403,12.5,86.5,79.9,10,44.44,rejected
2586,153,115,12.5,82.0,87.4,90,56.21,rejected
2587,84,88,0.0,82.0,80.1,30,41.11,shortlisted
2588,60,274,0.0,67.0,88.0,100,48.3,rejected
2589,2,251,0.0,62.5,72.6,0,29.64,rejected
2590,36,148,14.29,91.0,65.0,50,50.26,rejected
2591,90,112,0.0,100.0,63.4,10,41.01,shortlisted
2593,153,29,0.0,41.5,79.0,80,36.3,hired
2594,64,202,50.0,83.5,64.1,0,54.66,shortlisted
2595,48,485,0.0,7.0,82.9,100,29.53,shortlisted
2596,18,476,16.67,28.0,86.4,90,41.53,rejected
2597,121,122,0.0,38.5,85.0,20,27.3,rejected
2598,164,74,42.86,80.5,81.8,20,56.56,rejected
2600,198,139,0.0,68.5,80.6,70,43.14,rejected
2601,140,375,0.0,97.0,92.8,10,44.52,rejected
2602,89,285,0.0,61.0,78.6,50,37.59,rejected
2603,173,165,0.0,95.5,78.9,80,52.48,rejected
2604,44,93,0.0,22.0,63.7,50,23.66,rejected
2605,79,88,0.0,64.0,80.1,30,35.71,rejected
2606,89,72,0.0,83.5,80.9,80,49.19,rejected
2607,81,52,37.5,65.5,93.1,90,62.12,shortlisted
2608,129,168,0.0,23.5,69.7,90,31.0,rejected
2609,158,44,0.0,62.5,77.7,70,40.91,rejected
2610,15,173,71.43,65.5,97.9,80,74.91,rejected
2611,136,437,0.0,58.0,85.1,20,33.16,rejected
2612,93,158,0.0,35.5,84.6,70,33.84,rejected
2613,67,230,0.0,43.0,96.7,80,39.41,rejected
2614,69,242,0.0,44.5,60.2,30,26.88,rejected
2615,94,327,0.0,23.5,88.7,80,32.35,rejected
2616,198,73,0.0,62.5,80.0,50,38.25,rejected
2617,136,375,0.0,85.0,92.8,10,40.92,rejected
2618,188,152,0.0,98.5,76.9,50,48.58,shortlisted
2619,119,61,0.0,65.5,69.2,30,34.53,rejected
2620,77,360,28.57,65.5,88.0,100,59.28,rejected
2621,147,236,0.0,77.5,73.5,60,43.27,shortlisted
2622,75,434,12.5,34.0,85.1,60,36.96,rejected
2623,53,19,14.29,55.0,66.7,70,42.72,rejected
2624,126,262,0.0,92.5,96.9,80,54.28,rejected
2625,57,100,0.0,64.0,80.4,0,31.26,shortlisted
2626,56,216,16.67,88.0,92.6,70,57.46,shortlisted
2627,18,353,0.0,89.5,64.6,90,50.04,rejected
2628,165,267,0.0,65.5,71.1,50,37.81,rejected
2629,47,219,0.0,40.0,85.9,0,24.88,rejected
2630,132,243,0.0,88.0,66.3,40,42.34,rejected
2631,45,416,0.0,65.5,77.1,30,35.72,rejected
2632,18,181,0.0,32.5,82.9,50,29.68,rejected
2633,123,279,14.29,82.0,85.7,30,47.67,rejected
2634,3,147,0.0,56.5,80.3,60,37.99,rejected
2635,112,95,0.0,65.5,81.7,70,42.4,rejected
2636,17,161,0.0,94.0,87.1,60,50.27,shortlisted
2637,114,355,0.0,76.0,90.7,60,45.41,rejected
2638,84,426,0.0,64.0,96.6,40,39.69,rejected
2639,84,374,0.0,85.0,83.9,80,50.09,rejected
2640,132,26,0.0,76.0,66.1,20,35.72,shortlisted
2641,145,443,0.0,82.0,75.7,50,43.45,shortlisted
2642,109,352,12.5,89.5,63.7,40,47.41,rejected
2643,75,143,0.0,80.5,97.4,20,41.76,rejected
2644,128,45,0.0,100.0,61.8,70,49.77,rejected
2645,114,381,0.0,40.0,65.9,40,27.88,rejected
2646,42,304,0.0,100.0,81.0,100,57.15,rejected
2647,151,478,0.0,74.5,97.2,50,44.43,shortlisted
2648,80,115,0.0,65.5,87.4,90,46.26,rejected
2649,102,70,0.0,83.5,85.4,40,43.86,rejected
2650,148,132,14.29,31.0,73.4,90,39.52,rejected
2651,162,407,0.0,65.5,88.1,30,37.36,rejected
2652,88,27,0.0,89.5,73.9,90,51.44,rejected
2653,148,300,0.0,92.5,62.6,30,41.64,rejected
2654,177,19,0.0,85.0,66.7,70,46.01,shortlisted
2655,137,305,12.5,94.0,93.7,10,48.76,rejected
2656,123,117,14.29,91.0,67.6,20,46.15,rejected
2657,137,464,0.0,20.5,64.1,100,30.76,rejected
2658,176,363,0.0,98.5,90.6,40,49.14,rejected
2659,25,361,14.29,44.5,94.8,70,43.78,shortlisted
2660,153,210,25.0,85.0,93.6,20,52.54,rejected
2661,75,464,0.0,97.0,64.1,100,53.71,rejected
2662,167,151,0.0,23.5,68.9,10,18.88,rejected
2663,189,481,0.0,28.0,89.6,70,32.34,rejected
2664,133,153,0.0,71.5,90.6,50,42.54,rejected
2665,172,315,0.0,86.5,87.4,100,54.06,rejected
2666,150,190,0.0,88.0,61.0,0,35.55,rejected
2667,144,467,0.0,82.0,82.5,50,44.47,rejected
2668,199,456,0.0,85.0,81.3,30,42.2,rejected
2669,163,364,14.29,23.5,88.8,50,33.58,rejected
2670,194,267,42.86,8.5,71.1,50,37.86,shortlisted
2671,133,380,0.0,91.0,81.5,50,47.02,shortlisted
2672,152,27,14.29,95.5,73.9,90,58.95,shortlisted
2673,19,226,0.0,95.5,88.5,40,47.92,rejected
2674,119,375,0.0,70.0,92.8,10,36.42,rejected
2675,170,460,0.0,64.0,89.0,10,34.05,rejected
2676,162,430,16.67,53.5,73.8,60,42.79,shortlisted
2677,36,154,0.0,73.0,65.4,90,45.21,rejected
2678,49,328,0.0,47.5,97.6,60,37.89,rejected
2679,116,461,0.0,88.0,89.1,30,44.27,shortlisted
2680,4,475,0.0,92.5,87.4,100,55.86,shortlisted
2681,149,271,0.0,86.5,95.1,90,53.71,rejected
2682,68,474,0.0,89.5,92.0,60,49.65,rejected
2683,26,405,0.0,34.0,76.8,70,32.22,rejected
2684,53,218,42.86,80.5,74.6,90,65.98,shortlisted
2685,41,268,0.0,94.0,87.4,40,47.31,rejected
2687,186,112,0.0,59.5,63.4,10,28.86,rejected
2688,54,271,0.0,91.0,95.1,90,55.06,rejected
2689,193,223,0.0,22.0,65.2,90,29.88,rejected
2690,30,397,0.0,31.0,78.6,90,34.59,shortlisted
2691,63,313,0.0,13.0,78.5,90,29.17,rejected
2692,126,428,16.67,82.0,82.2,20,46.6,rejected
2693,71,484,0.0,82.0,92.4,40,44.46,rejected
2694,148,6,14.29,97.0,85.7,70,58.17,rejected
2695,6,378,14.29,79.0,64.1,30,43.53,rejected
2696,169,470,16.67,97.0,67.4,40,51.88,rejected
2697,185,294,33.33,80.5,87.4,90,64.09,rejected
2698,43,427,0.0,80.5,94.9,20,41.38,shortlisted
2699,120,296,0.0,56.5,68.4,80,39.21,hired
2700,81,76,37.5,47.5,81.2,0,41.43,rejected
2701,109,474,0.0,55.0,92.0,60,39.3,rejected
2702,54,114,0.0,41.5,78.7,20,27.26,rejected
2703,96,46,16.67,25.0,65.1,50,31.43,rejected
2704,169,161,0.0,91.0,87.1,60,49.37,rejected
2705,138,385,0.0,64.0,84.4,100,46.86,hired
2706,185,238,0.0,65.5,92.5,30,38.02,rejected
2707,4,394,0.0,16.0,68.2,0,15.03,rejected
2708,82,100,0.0,86.5,80.4,0,38.01,shortlisted
2709,102,11,0.0,79.0,97.8,30,42.87,rejected
2710,32,63,0.0,88.0,72.2,10,38.73,rejected
2711,150,41,0.0,76.0,72.9,50,41.23,hired
2712,137,65,12.5,83.5,82.9,40,48.48,rejected
2713,122,158,0.0,86.5,84.6,70,49.14,shortlisted
2714,81,179,0.0,86.5,82.2,10,39.78,shortlisted
2715,186,219,0.0,28.0,85.9,0,21.29,hired
2718,129,368,0.0,26.5,64.2,90,31.08,shortlisted
2719,73,168,0.0,76.0,69.7,90,46.75,shortlisted
2720,35,154,16.67,74.5,65.4,90,52.33,rejected
2721,119,106,0.0,74.5,92.3,50,43.7,rejected
2722,88,478,0.0,49.0,97.2,50,36.78,rejected
2723,136,255,0.0,25.0,93.4,50,29.01,rejected
2724,194,206,0.0,34.0,66.0,50,27.6,shortlisted
2725,113,41,0.0,70.0,72.9,50,39.44,rejected
2726,90,261,14.29,43.0,62.1,80,39.93,rejected
2727,103,291,0.0,86.5,89.4,10,40.86,rejected
2728,91,124,0.0,83.5,81.9,50,44.84,rejected
2729,16,361,14.29,86.5,94.8,70,56.38,hired
2730,86,279,0.0,76.0,85.7,30,40.16,rejected
2731,193,431,0.0,62.5,66.5,90,42.23,rejected
2732,24,188,0.0,26.5,62.3,60,26.3,rejected
2733,75,231,50.0,64.0,97.6,40,59.84,rejected
2734,23,334,0.0,76.0,75.4,80,46.11,rejected
2735,99,421,0.0,88.0,83.0,20,41.85,rejected
2736,150,250,14.29,34.0,73.6,40,32.95,rejected
2737,92,178,0.0,0.0,86.6,50,20.49,rejected
2738,30,52,0.0,88.0,93.1,90,53.87,rejected
2741,131,467,0.0,76.0,82.5,50,42.67,rejected
2742,125,94,0.0,79.0,65.5,80,45.52,rejected
2743,41,279,14.29,7.0,85.7,30,25.17,rejected
2744,197,333,0.0,76.0,61.4,100,47.01,rejected
2745,2,176,14.29,37.0,75.7,70,38.67,rejected
2746,76,91,62.5,89.5,96.6,70,76.84,shortlisted
2747,97,414,12.5,16.0,97.6,40,30.44,rejected
2748,18,419,16.67,95.5,95.5,20,52.64,rejected
2749,106,40,0.0,59.5,90.7,40,37.45,hired
2750,27,320,0.0,55.0,74.6,0,27.69,rejected
2751,119,491,42.86,77.5,76.4,50,59.35,rejected
2752,163,457,14.29,64.0,70.8,20,38.53,rejected
2753,138,447,37.5,37.0,91.7,90,53.36,rejected
2754,77,210,14.29,56.5,93.6,20,39.7,rejected
2755,11,500,12.5,71.5,62.7,70,46.35,rejected
2756,32,20,0.0,2.5,61.7,0,10.01,shortlisted
2757,144,280,0.0,88.0,86.5,60,48.38,hired
2758,126,110,16.67,46.0,65.9,50,37.85,hired
2759,37,250,25.0,62.5,73.6,40,45.79,rejected
2760,109,69,12.5,86.5,96.3,90,58.89,rejected
2761,131,447,0.0,65.5,91.7,90,46.9,shortlisted
2762,163,133,0.0,95.5,64.5,10,39.82,rejected
2763,117,60,14.29,68.5,67.7,40,42.42,rejected
2764,149,118,28.57,92.5,74.3,50,57.82,rejected
2765,55,475,0.0,34.0,87.4,100,38.31,hired
2766,106,295,12.5,94.0,86.1,40,52.12,rejected
2767,108,254,0.0,29.5,93.8,20,25.92,rejected
2768,178,388,0.0,28.0,91.7,30,26.66,rejected
2769,169,441,0.0,71.5,83.3,80,45.95,rejected
2770,178,471,0.0,58.0,60.3,60,35.44,hired
2771,45,89,0.0,73.0,80.4,0,33.96,rejected
2772,196,440,0.0,86.5,95.5,60,49.27,rejected
2773,158,261,0.0,16.0,62.1,80,26.11,rejected
2774,70,447,0.0,55.0,91.7,90,43.76,rejected
2775,90,58,0.0,92.5,87.4,10,42.36,rejected
2776,61,426,14.29,68.5,96.6,40,46.75,rejected
2777,85,276,0.0,80.5,81.7,100,51.4,rejected
2778,117,70,0.0,76.0,85.4,40,41.61,rejected
2779,32,233,12.5,82.0,94.5,60,52.77,rejected
2780,51,11,0.0,58.0,97.8,30,36.57,rejected
2781,109,413,0.0,34.0,73.4,30,25.71,rejected
2782,144,62,12.5,97.0,85.9,0,46.98,rejected
2783,194,197,0.0,71.5,97.1,100,51.02,rejected
2784,70,398,0.0,73.0,72.7,60,41.8,rejected
2785,9,104,0.0,58.0,68.7,40,33.7,rejected
2786,54,303,0.0,94.0,76.6,20,42.69,rejected
2787,134,462,0.0,74.5,94.9,50,44.09,shortlisted
2788,127,106,0.0,92.5,92.3,50,49.09,rejected
2789,114,334,50.0,62.5,75.4,80,62.06,rejected
2790,132,114,0.0,61.0,78.7,20,33.11,rejected
2791,55,208,0.0,68.5,63.3,30,34.55,rejected
2792,122,231,0.0,55.0,97.6,40,37.14,hired
2793,65,49,14.29,49.0,75.3,0,31.71,rejected
2794,3,310,16.67,86.5,85.4,50,52.93,hired
2795,29,483,0.0,70.0,66.4,100,45.96,rejected
2796,50,263,85.71,98.5,90.4,10,78.9,rejected
2797,108,497,14.29,89.5,94.3,40,52.71,hired
2798,140,66,0.0,25.0,70.4,50,25.56,rejected
2799,90,136,0.0,52.0,79.2,60,36.48,rejected
2800,11,474,62.5,82.0,92.0,60,72.4,shortlisted
2801,168,434,16.67,85.0,85.1,60,53.93,shortlisted
2802,60,458,0.0,35.5,77.9,10,23.84,shortlisted
2803,9,371,0.0,46.0,86.5,50,34.28,rejected
2804,116,237,0.0,85.0,77.9,70,47.69,shortlisted
2805,69,389,16.67,44.5,85.0,80,44.77,rejected
2806,6,29,0.0,40.0,79.0,80,35.85,rejected
2807,127,354,12.5,94.0,79.4,10,46.61,rejected
2808,181,140,16.67,94.0,77.1,10,47.93,shortlisted
2809,56,82,0.0,92.5,63.8,70,47.82,rejected
2810,200,123,0.0,67.0,96.7,10,36.1,rejected
2811,165,39,0.0,67.0,89.1,90,46.96,shortlisted
2812,124,366,0.0,91.0,76.6,20,41.79,rejected
2813,26,489,0.0,17.5,95.1,60,28.52,rejected
2814,37,74,12.5,55.0,81.8,20,36.77,rejected
2815,140,488,0.0,79.0,88.7,0,37.0,rejected
2816,151,374,0.0,31.0,83.9,80,33.88,rejected
2817,122,78,14.29,89.5,84.4,50,52.72,rejected
2818,66,444,0.0,92.5,90.0,40,47.25,rejected
2819,105,105,14.29,20.5,72.0,90,36.16,shortlisted
2820,96,41,0.0,68.5,72.9,50,38.98,rejected
2821,77,407,14.29,100.0,88.1,30,53.43,shortlisted
2822,75,8,12.5,98.5,80.0,30,51.05,rejected
2823,178,331,0.0,28.0,95.4,90,36.21,rejected
2824,45,215,0.0,56.5,67.7,90,40.6,shortlisted
2825,137,425,12.5,55.0,77.4,30,37.61,rejected
2826,10,99,0.0,77.5,94.7,0,37.45,rejected
2827,135,221,0.0,1.0,89.4,40,19.71,shortlisted
2828,98,111,0.0,77.5,70.3,10,35.3,shortlisted
2829,4,77,0.0,20.5,86.6,0,19.14,rejected
2830,115,356,0.0,43.0,68.7,100,38.2,rejected
2831,15,479,0.0,86.5,89.6,80,51.39,rejected
2832,200,18,16.67,59.5,85.0,90,50.77,hired
2833,86,400,14.29,55.0,96.9,10,38.25,rejected
2834,101,458,0.0,7.0,77.9,10,15.29,rejected
2835,185,70,0.0,98.5,85.4,40,48.36,shortlisted
2836,93,101,16.67,62.5,67.3,40,41.51,rejected
2837,140,299,16.67,100.0,69.6,20,50.11,hired
2838,87,239,0.0,83.5,89.6,50,45.99,rejected
2839,81,16,0.0,34.0,85.2,80,34.98,shortlisted
2840,127,125,0.0,16.0,64.0,10,15.9,shortlisted
2841,145,495,0.0,98.5,68.2,10,41.28,hired
2842,119,111,0.0,100.0,70.3,10,42.05,rejected
2843,23,98,0.0,17.5,62.6,0,14.64,rejected
2844,9,336,0.0,97.0,66.7,10,40.61,rejected
2845,42,48,0.0,88.0,64.9,60,45.13,shortlisted
2846,139,417,0.0,53.5,86.2,20,31.98,rejected
2847,11,381,12.5,79.0,65.9,40,44.59,rejected
2848,20,336,12.5,89.5,66.7,10,43.35,rejected
2849,37,96,12.5,47.5,88.1,20,35.46,shortlisted
2850,65,162,42.86,43.0,71.8,30,45.31,rejected
2851,182,397,0.0,47.5,78.6,90,39.54,rejected
2853,127,57,0.0,86.5,70.6,30,41.04,rejected
2854,141,414,14.29,53.5,97.6,40,42.4,rejected
2855,18,243,0.0,71.5,66.3,40,37.39,rejected
2856,117,132,0.0,88.0,73.4,90,50.91,rejected
2857,105,28,0.0,44.5,62.9,80,34.78,rejected
2858,38,423,28.57,52.0,93.0,50,48.48,rejected
2859,78,151,14.29,32.5,68.9,10,27.3,rejected
2860,34,95,0.0,94.0,81.7,70,50.95,rejected
2861,24,332,0.0,56.5,60.4,40,32.01,rejected
2862,37,176,0.0,55.0,75.7,70,38.36,shortlisted
2863,151,139,0.0,44.5,80.6,70,35.94,rejected
2864,37,489,0.0,73.0,95.1,60,45.16,rejected
2865,171,374,0.0,46.0,83.9,80,38.38,hired
2866,70,157,0.0,94.0,70.8,100,53.82,rejected
2867,115,409,14.29,41.5,90.0,0,31.66,rejected
2868,47,193,0.0,68.5,86.7,90,47.05,rejected
2869,54,346,0.0,64.0,60.3,60,37.24,shortlisted
2870,165,321,0.0,92.5,78.1,80,51.46,rejected
2871,25,116,0.0,77.5,72.6,50,41.64,rejected
2872,121,210,16.67,71.5,93.6,20,45.16,shortlisted
2873,120,309,0.0,34.0,88.0,50,30.9,rejected
2874,185,286,16.67,79.0,79.2,80,54.25,hired
2875,174,69,14.29,68.5,96.3,90,54.21,rejected
2876,89,424,16.67,88.0,74.5,60,53.24,rejected
2877,150,277,14.29,71.5,74.5,100,53.34,rejected
2878,98,19,0.0,91.0,66.7,70,47.8,shortlisted
2879,28,295,0.0,62.5,86.1,40,37.66,rejected
2880,82,490,14.29,86.5,60.5,60,49.74,rejected
2884,188,311,0.0,86.5,84.1,40,44.56,rejected
2885,106,131,0.0,62.5,85.5,80,43.58,rejected
2886,110,406,0.0,35.5,69.2,40,27.03,rejected
2887,132,346,0.0,83.5,60.3,60,43.09,rejected
2888,55,238,0.0,62.5,92.5,30,37.12,rejected
2889,16,465,0.0,83.5,69.3,70,45.95,hired
2890,135,138,0.0,25.0,88.2,80,32.73,rejected
2891,67,13,0.0,50.5,69.7,80,37.6,rejected
2892,60,225,0.0,89.5,74.2,20,40.98,rejected
2893,143,500,16.67,89.5,62.7,70,53.42,shortlisted
2894,145,57,0.0,44.5,70.6,30,28.44,rejected
2895,126,150,0.0,79.0,69.5,100,49.12,rejected
2896,146,67,0.0,98.5,85.6,20,45.39,shortlisted
2897,77,23,0.0,71.5,87.6,60,43.59,shortlisted
2898,147,378,28.57,83.5,64.1,30,50.59,rejected
2899,136,478,0.0,70.0,97.2,50,43.08,rejected
2900,52,202,62.5,70.0,64.1,0,55.61,rejected
2901,187,321,0.0,70.0,78.1,80,44.71,shortlisted
2902,51,403,12.5,29.5,79.9,10,27.34,rejected
2903,59,143,0.0,56.5,97.4,20,34.56,rejected
2904,131,224,16.67,53.5,61.9,30,36.5,rejected
2905,11,259,62.5,91.0,60.5,90,74.88,shortlisted
2906,58,294,0.0,80.5,87.4,90,50.76,rejected
2907,106,164,0.0,7.0,77.2,40,19.68,rejected
2908,48,76,50.0,61.0,81.2,0,50.48,rejected
2909,3,87,16.67,64.0,78.0,40,43.57,shortlisted
2910,43,103,12.5,86.5,62.1,20,43.27,rejected
2911,126,352,0.0,74.5,63.7,40,37.91,rejected
2912,38,444,0.0,80.5,90.0,40,43.65,hired
2913,85,1,14.29,100.0,96.6,50,57.7,rejected
2914,195,112,16.67,82.0,63.4,10,42.28,hired
2915,6,10,0.0,55.0,63.5,70,36.52,rejected
2916,97,128,12.5,56.5,81.3,30,38.64,rejected
2917,191,366,0.0,71.5,76.6,20,35.94,rejected
2918,117,123,0.0,43.0,96.7,10,28.9,rejected
2919,157,3,0.0,28.0,76.1,0,19.81,hired
2921,146,47,0.0,73.0,73.8,10,34.47,shortlisted
2922,31,208,0.0,95.5,63.3,30,42.64,rejected
2923,6,297,0.0,47.5,81.0,20,29.4,rejected
2924,24,197,0.0,97.0,97.1,100,58.66,rejected
2925,190,322,0.0,13.0,91.4,80,29.61,shortlisted
2926,61,72,0.0,85.0,80.9,80,49.63,rejected
2927,52,479,0.0,0.0,89.6,80,25.44,rejected
2928,149,345,71.43,91.0,95.7,80,82.23,shortlisted
